Name,Number of Sentence,Number of Words,Number of Paragraph,Words per Sentence (%),Number of Characters,Character per Words (%),Sentence per Paragraph (%),Number of Sylables,Syllables per Word (%),Number of Monosyllable,Monosyllable per Word (%),Disyllable per Word (%),Number of Complex Words,Complex Words per Word (%),Number of Advance Words,Advance Words per Words (%),Number of Common Words,Common Words per Words (%),Verbs per Words (%),Verbs per Sentences (%),Ditransverbs per Sentences (%),Transverbs per Sentences (%),Intransitverbs per Sentences (%),Auxverbs per Sentences (%),Conjuctions per Sentences (%),Nouns per Words (%),Nouns per Sentence (%),Puctuation per Sentence,Adjective per Word (%),Adjective per Sentence (%),Adpositions per Sentences (%),Adverb per Sentence (%),Pronoun per Sentence (%),Number of Unknown Words,Unknown Words per Words (%),Dale Chall Score,Flesch Reading Ease Score,New Flesch Reading Ease Score,Gunning Fog Score,SMOG Score,FORCAST Score,ARI Score,Coleman Liau Score,LIX Score,RIX Score,Powers Sumner Kearl,Spache Score,Linsear Write,Future Perfect Progressive (%),Past Simple (%),Present Perfect Progressive (%),Future Progressive (%),Past Perfect Progressive (%),Past Progressive (%),Future Simple (%),Future Perfect (%),Present Simple (%),Past Perfect (%),Present Progressive (%),Present Perfect (%),Level
Frankenstein [4],987,3962,217,401.41843971631204,23018,580.9692074709743,454.8387096774193,6640,167.59212518929834,2051,51.76678445229682,33.77082281675921,573,14.462392730943966,58,1.463907117617365,2226,56.18374558303886,32.130237253912156,128.97669706180343,0.0,49.44275582573454,79.53394123606891,0.10131712259371836,0.5065856129685917,35.58808682483594,142.85714285714286,1.5197568389057752,11.43361938414942,45.896656534954396,3.4447821681864235,13.576494427558258,33.63728470111449,28,0.7067137809187279,7.117690118537455,60.977664926733034,47.183691176102066,7.390630851242835,6.803940675708673,12.234982332155475,7.940741870464446,10.987137809187276,18.47657712810709,18.47657712810709,10.734845242212364,4.73764917424755,26.764338717819285,0.10131712259371836,38.399189463019255,0.10131712259371836,0.2026342451874367,1.9250253292806483,3.1408308004052685,8.814589665653495,0.30395136778115506,22.28976697061804,24.316109422492403,0.4052684903748734,0.0,3
"Hinton Nigel. - Blood Ties (Penguin Longman Penguin Readers, Level 3)",1669,5647,1407,338.3463151587777,22713,402.2135647246325,118.6211798152097,7645,135.3816185585267,3929,69.57676642465026,26.04922967947583,247,4.3740038958739165,62,1.097928103417744,2342,41.473348680715425,27.483619621037718,92.98981426003596,0.0,26.063511084481732,66.86638705811863,0.2396644697423607,0.0,22.70231981583141,76.81246255242661,0.0,6.94173897644767,23.487118034751354,2.1569802276812458,8.268424206111444,45.89574595566207,0,0.0,9.40917801563379,88.86793560062486,76.30203441415416,3.1029868189846765,6.0210875645377975,9.56348503630246,-0.7940095256759179,-0.8982751903665651,7.7574670474616925,7.7574670474616925,9.220197077606489,5.8675844495234575,29.42131220116876,0.11983223487118035,33.43319352905932,0.0,0.2396644697423607,1.1983223487118035,6.051527860994607,3.3553025763930497,0.0,37.50748951467945,16.77651288196525,1.318154583582984,0.0,3
"Hinton Nigel. - Blood Ties (Penguin Longman Penguin Readers, Level 3).sb-54a828b1-G6rFbg",1671,5650,1408,338.1208856971873,22721,402.141592920354,118.67897727272728,7648,135.36283185840708,3932,69.59292035398232,26.035398230088497,247,4.371681415929204,62,1.0973451327433628,2342,41.45132743362832,27.46902654867257,92.8785158587672,0.0,26.032315978456012,66.78635547576303,0.2393776181926989,0.0,22.690265486725664,76.72052663076,0.0,6.938053097345133,23.459006582884502,2.154398563734291,8.258527827648116,45.96050269299821,0,0.0,9.412543357535895,88.88611725796117,76.33015265619126,3.101156109160431,6.0202853993961085,9.561061946902656,-0.7985265449653909,-0.908339823008852,7.752890272901078,7.752890272901078,9.21916689862993,5.8691174221360765,29.421311504424786,0.11968880909634948,33.393177737881516,0.0,0.2393776181926989,1.1968880909634951,6.044284859365648,3.3512866546977853,0.0,37.582286056253736,16.75643327348893,1.3165769000598444,0.0,3
Kidnapped [1],1371,5314,283,387.600291757841,32962,620.2860368837032,484.452296819788,9122,171.6597666541212,2635,49.585999247271346,33.966879939781705,874,16.447120812946935,59,1.1102747459540836,2301,43.30071509220925,29.394053443733537,113.93143690736687,0.0,37.34500364697301,76.44055433989789,0.29175784099197666,1.0211524434719184,29.337598795634168,113.7126185266229,1.9693654266958425,8.99510726383139,34.865061998541215,3.719912472647703,16.11962071480671,68.49015317286651,57,1.0726383138878437,9.145066831652047,57.67669444927142,43.836869835044816,8.129249492210139,6.88898447230361,12.562100112909295,9.723473796011636,13.036085811065115,20.323123730525342,20.323123730525342,10.909172409750118,5.777337715465829,36.10493413624389,0.07293946024799416,31.80160466812545,0.29175784099197666,0.3646973012399709,1.9693654266958425,4.595185995623632,8.169219547775347,0.29175784099197666,33.11451495258935,18.52662290299052,0.802334062727936,0.0,3
Love Story,1591,5916,1358,371.8416090509114,26151,442.0385395537525,117.15758468335787,8793,148.63083164300204,3759,63.5395537525355,26.943881000676136,563,9.516565246788373,65,1.0987153482082488,2184,36.91683569979716,22.73495605138607,84.53802639849151,0.0,30.421118793211807,54.116907605279685,0.3142677561282213,0.0,22.261663286004058,82.77812696417347,0.754242614707731,7.893847194050034,29.352608422375866,1.8227529855436841,10.685103708359524,62.41357636706474,9,0.15212981744421905,10.14526508109128,77.31912409815357,66.30855411843751,5.293992534918995,6.307284970219432,10.469066937119676,1.2492232582363023,2.2314874915483442,13.234981337297485,13.234981337297485,9.849095611598203,6.281747819568236,31.88285496957404,0.0,27.467001885606532,0.0,0.1257071024512885,0.754242614707731,3.7083595223130112,4.211187932118165,0.251414204902577,48.02011313639221,13.32495285983658,2.1370207416719045,0.0,3
Tales of Mystery and Imagination [1],944,4832,148,511.864406779661,31302,647.8062913907286,637.8378378378377,8699,180.0289735099337,2283,47.24751655629139,33.216059602649004,944,19.5364238410596,105,2.173013245033113,2160,44.70198675496689,27.131622516556288,138.8771186440678,0.0,48.62288135593221,90.14830508474577,0.1059322033898305,1.8008474576271187,33.89900662251656,173.51694915254242,2.6483050847457625,13.245033112582787,67.79661016949152,8.58050847457627,22.66949152542373,55.1906779661017,54,1.1175496688741722,8.985441037153443,49.335064681782505,38.836355244696385,9.862027163542486,6.978158497736432,12.912872516556295,11.640998358401616,16.508228476821188,24.65506790885621,24.65506790885621,11.386648803176564,5.812793018296106,32.10586092715232,0.423728813559322,32.20338983050847,0.0,0.3177966101694916,2.6483050847457625,4.025423728813559,6.991525423728813,0.7415254237288136,21.29237288135593,30.826271186440678,0.5296610169491525,0.0,3
The Bronte Story [1],1151,4576,292,397.5673327541268,30704,670.979020979021,394.1780821917808,8180,178.75874125874125,2200,48.07692307692307,33.36975524475525,849,18.55332167832168,60,1.3111888111888113,1825,39.88199300699301,23.972902097902107,95.3084274543875,0.0,31.88531711555169,63.3362293657689,0.08688097306689835,1.5638575152041705,28.933566433566433,115.03040834057344,2.172024326672459,10.314685314685317,41.00781928757602,4.6915725456125115,12.945264986967851,78.36663770634232,72,1.5734265734265735,9.68982670124185,51.56979646765053,41.32269157254562,9.01159800234518,6.94676108688163,12.788461538461535,12.160948551882527,16.208286713286714,22.528995005862946,22.528995005862946,11.239930112155438,6.069733046059067,30.545565996503505,0.0,36.750651607298,0.0,0.08688097306689835,1.5638575152041705,2.3457862728062557,6.516072980017376,0.1737619461337967,33.70981754995656,18.41876629018245,0.4344048653344918,0.0,3
The Call of the Wild [2],1136,4944,234,435.21126760563385,29093,588.450647249191,485.4700854700855,8053,162.88430420711975,2745,55.521844660194176,31.33090614886732,650,13.147249190938512,57,1.1529126213592231,2228,45.06472491909385,28.640776699029125,124.64788732394364,0.0,41.37323943661972,83.18661971830986,0.08802816901408451,1.2323943661971828,31.59385113268609,137.5,0.528169014084507,9.627831715210355,41.901408450704224,4.137323943661972,16.37323943661972,74.64788732394365,36,0.7281553398058253,8.890144724007477,64.61748427457954,52.8450352454533,6.999744746797942,6.652868270543268,11.671723300970873,8.462081823465063,11.999603559870545,17.49936186699485,17.49936186699485,10.54693020762113,5.6902981904371215,30.98394417475728,0.0,42.78169014084507,0.08802816901408451,0.0,2.8169014084507045,6.426056338028169,3.7852112676056335,0.3521126760563381,19.45422535211268,23.415492957746487,0.8802816901408451,0.0,3
The Climb,575,3086,1478,536.695652173913,10254,332.2747893713545,38.90392422192153,4071,131.91834089436162,2305,74.69215813350615,19.83149708360337,169,5.4763447828904726,21,0.6804925469863901,761,24.65975372650681,13.739468567725213,73.73913043478261,0.0,19.30434782608696,54.43478260869566,0.17391304347826084,0.0,17.692806221646144,94.95652173913044,0.17391304347826084,4.633830200907323,24.869565217391305,1.7391304347826086,6.434782608695652,63.65217391304348,18,0.5832793259883344,12.162425930062838,89.78462273380484,82.46829998591114,4.337320521851841,5.755422392292722,8.796176279974079,-3.0963791597396373,-1.7774724562540491,10.843301304629602,10.843301304629602,9.216933728084758,7.486301933556876,12.241642903434867,0.0,29.21739130434783,0.0,0.0,1.2173913043478262,4.521739130434783,3.1304347826086962,0.0,47.82608695652174,13.043478260869565,1.0434782608695654,0.0,3
A Christmas Carol [2],1072,4713,333,439.6455223880597,32329,685.9537449607468,321.9219219219218,8766,185.9961807765754,2156,45.74580946318693,32.69679609590494,1016,21.557394440908126,49,1.039677487799703,1924,40.823254827074045,23.93380012730745,105.22388059701493,0.0,34.98134328358209,69.77611940298507,0.3731343283582089,0.8395522388059702,28.856354763420327,126.86567164179104,3.1716417910447765,12.603437301082113,55.41044776119403,5.5970149253731325,18.56343283582089,69.68283582089553,75,1.5913430935709738,9.562072241909485,45.01982901077838,37.168147279397104,10.38153986591549,7.03438435960729,13.13812858052196,13.076648999591475,17.801383407596003,25.953849664788734,25.953849664788734,11.601970441752092,6.04346418626948,30.826467218332272,0.09328358208955224,23.227611940298505,0.1865671641791045,0.0,2.5186567164179103,4.570895522388058,5.503731343283582,0.4664179104477612,43.19029850746269,19.309701492537307,0.9328358208955224,0.0,3
Chemical Secret [1],1092,4394,300,402.38095238095235,30074,684.4333181611288,364.0,8158,185.66226672735547,1979,45.03868912152936,34.25125170687301,910,20.710059171597635,47,1.0696404187528448,1662,37.82430587164315,23.98725534820209,96.52014652014653,0.0,31.13553113553113,65.38461538461539,0.18315018315018314,1.1904761904761905,31.019572143832498,124.81684981684981,2.4725274725274726,9.604005461993628,38.64468864468865,5.86080586080586,13.186813186813188,68.22344322344323,77,1.7523896222121076,10.0171230552485,45.68055568199061,36.41569723865878,9.893547478162867,7.060590260484452,13.244196631770597,12.81871404729393,17.08846609012289,24.73386869540716,24.73386869540716,11.557785517047055,6.244287870906214,30.10621301775148,0.0,26.73992673992673,0.18315018315018314,0.09157509157509157,1.0989010989010992,3.571428571428571,5.21978021978022,0.27472527472527475,42.76556776556777,18.95604395604396,1.0989010989010992,0.0,3
"Edith Nesbit - The Oxford Bookworms Library_ Stage 3_ 1,000 Headwords The Railway Children-Oxford University Press, USA (2000)",1813,7680,1710,423.6072807501379,33293,433.50260416666674,106.02339181286548,10815,140.8203125,5124,66.71875,26.901041666666664,490,6.380208333333332,58,0.7552083333333334,3251,42.33072916666666,21.34114583333333,90.40264754550468,0.0,28.626585769442915,61.555432984004405,0.6067291781577496,0.0,28.89322916666667,122.3938223938224,0.8273579702151128,8.046875,34.08714837286266,1.7650303364589084,9.321566464423608,53.00606729178158,10,0.13020833333333331,9.316087075835402,83.40140172538614,70.8666673503861,4.2465124563338845,6.159806164941133,9.9921875,1.1060090600006909,2.702348958333332,10.616281140834714,10.616281140834714,9.533990683173608,5.900445018041,41.3219140625,0.0,21.67677881963596,0.11031439602868176,0.11031439602868176,1.4892443463872034,2.868174296745725,4.798676227247656,0.5515719801434087,49.917264202978494,16.712630998345283,1.7650303364589084,0.0,3
The Hound of the Baskervilles [1],1937,8524,564,440.06195147134736,54103,634.7137494134207,343.4397163120568,15035,176.38432660722663,4315,50.621773815110274,30.208822149225718,1634,19.169404035664012,107,1.2552792116377287,3413,40.03988737681839,27.22900046926327,119.82447083118223,0.0,41.04284976768199,78.67836861125451,0.3613835828600929,0.619514713474445,26.67761614265603,117.39803820340731,1.8069179143004648,8.880807132801502,39.0810531750129,4.439855446566857,14.300464636035109,92.87558079504387,118,1.3843266072266542,9.685972511130164,53.14723088285211,44.96058752292716,9.428009420150994,6.848826815468178,12.406733927733464,10.66532735472886,14.794842796809005,23.570023550377485,23.570023550377485,11.16495505887352,6.108204196381223,51.5057508212107,0.2581311306143521,22.715539494062988,0.3613835828600929,0.3097573567372225,2.2715539494062984,2.8910686628807434,7.0211667527103785,0.7227671657201858,39.9586990191017,22.354155911202888,1.1357769747031492,0.0,4
The Thirty-Nine Steps [1],2189,8237,1581,376.290543627227,43409,527.0001214034236,138.45667299177734,13182,160.03399295860143,4861,59.01420420055845,26.830156610416413,1166,14.155639189025129,106,1.2868762899113757,3686,44.74930193031442,25.55542066286269,96.16263133851074,0.0,31.74965737779808,64.36729100045683,0.2740977615349475,0.6395614435815441,30.083768362267808,113.20237551393328,0.7766103243490179,9.760835255554207,36.72910004568296,2.7866605756053002,10.689812699862953,35.587026039287345,30,0.3642102707296346,8.910725334842457,67.62689293920685,59.02736349887663,7.1674178501189605,6.506528017830808,11.147869369916231,5.2731584362373844,7.321345149933226,17.9185446252974,17.9185446252974,10.371400722558349,5.64486879950316,44.20424669175671,0.13704888076747376,29.64824120603015,0.2740977615349475,0.4111466423024212,2.5582457743261764,3.6546368204659663,7.400639561443581,0.5025125628140703,33.576975788031056,20.831429876656006,1.0050251256281406,0.0,4
Three Men in a Boat,2033,7183,525,353.32021642892283,45907,639.1062230265908,387.2380952380952,12416,172.85256856466657,3683,51.273841013504104,31.61631630238061,1229,17.109842684115268,62,0.8631491020464988,3189,44.39649171655297,30.61394960322985,108.16527299557305,0.04918839153959665,33.841613379242496,74.22528283325136,0.14756517461878996,0.8853910477127398,28.748433802032576,101.5740285292671,1.6232169208066896,8.185994709731311,28.92277422528284,4.574520413182488,12.100344318740778,50.27053615346778,107,1.4896282890157315,8.955040785305032,57.01552679753854,46.88367158383952,8.2572179393618,6.823329399351929,12.308923847974384,10.438504186697033,13.401776416539054,20.6430448484045,20.6430448484045,10.936774998074034,5.646005141121652,45.42513295280524,0.2459419576979833,34.13674372848008,0.04918839153959665,0.0983767830791933,1.426463354648303,3.3448106246925726,5.017215937038858,0.1967535661583866,34.923757993113625,20.06886374815544,0.4918839153959666,0.0,4
Treasure Island [1],1433,7022,773,490.02093510118635,40184,572.2586157789804,185.38163001293663,11123,158.40216462546283,4090,58.24551409854742,29.322130447166053,873,12.432355454286528,112,1.5949871831387068,3312,47.16604955853033,26.11791512389632,127.98325191905093,0.0,42.986741102581995,84.99651081646896,0.4187020237264481,0.4884856943475226,32.227285673597265,157.92044661549195,1.6050244242847174,8.81515237823982,43.19609211444522,5.094207955338451,16.608513607815773,70.06280530355897,37,0.5269154087154657,8.58553115851825,67.85305623558142,56.64386455230029,6.9330259221193575,6.539257799374857,11.263172885217884,7.973485478695906,11.80824836228994,17.33256480529839,17.33256480529839,10.385634777967283,5.584309267672949,41.18372970663629,0.0,11.863224005582696,0.2791346824842987,0.209351011863224,1.2561060711793441,2.1632937892533146,1.9539427773900904,0.2791346824842987,12.979762735519893,14.863921842288905,0.4187020237264481,0.0,4
Treasure Island-plain,1981,7138,851,360.3230691569913,33806,473.6060521154384,232.7849588719154,10208,143.0092462874755,4616,64.66797422247129,28.733538806388346,471,6.598486971140376,123,1.7231717567946203,3866,54.1608293639675,27.41664331745587,98.7884906612822,0.0,33.77082281675921,65.01766784452296,0.3028773346794548,0.0,34.715606612496494,125.08833922261483,0.05047955577990913,9.190249369571307,33.11458859162039,2.5744573447753663,12.417970721857648,41.54467440686522,3,0.042028579434015126,7.4167252857314,82.1918984888523,68.2298116297881,4.080687065084116,6.255703876776665,10.299803866629306,2.6784604004221078,3.8331857663210975,10.201717662710287,10.201717662710287,9.584352053884274,4.853802905834625,41.02197954609135,0.0,9.33871781928319,0.20191822311963653,0.1514386673397274,0.7571933366986371,1.5143866733972742,1.6153457849570922,0.20191822311963653,11.15598182735992,10.55022715800101,0.353356890459364,0.0,4
Treasure Island,1982,7728,1440,389.90918264379417,35133,454.61956521739125,137.63888888888889,10798,139.7256728778468,5203,67.32660455486543,26.61749482401657,468,6.055900621118012,123,1.591614906832298,3867,50.0388198757764,25.258799171842647,98.48637739656913,0.0,33.70332996972755,64.78304742684158,0.3027245206861756,0.0,32.22049689440994,125.63067608476284,0.050454086781029264,8.398033126293997,32.74470232088799,2.4217961654894045,12.4117053481332,41.62462159434914,3,0.03881987577639751,8.082265296206229,84.66950254150711,72.1806624793953,3.981996979022382,6.1308175663140085,9.901009316770187,1.932127434958101,3.3401190476190483,9.954992447555954,9.954992447555954,9.457967460038901,5.227606881185326,41.14181677018633,0.0,9.485368314833504,0.20181634712411706,0.15136226034308778,0.7568113017154391,1.5136226034308782,1.6145307769929365,0.20181634712411706,10.94853683148335,10.544904137235116,0.3531786074672049,0.0,4
A Tale of Two Cities [1],1514,7614,1231,502.9062087186262,38372,503.966377725243,122.98943948009749,11513,151.20830049908062,4474,58.76017861833465,32.41397425794589,672,8.825847123719463,90,1.182033096926714,3408,44.759653270291565,23.745731547149987,119.41875825627476,0.0,37.978863936591814,81.37384412153237,0.19815059445178326,0.0,26.267402153926977,132.1003963011889,0.06605019815059446,9.193590753874444,46.23513870541612,2.9062087186261563,17.173051519154562,98.34874504623514,2,0.026267402153926967,8.971892228145403,73.80827975928375,57.33602759222304,5.5419636843622895,6.517377775346231,11.185973207249804,4.821347434452076,7.947433674809559,13.854909210905724,13.854909210905724,10.06833870309126,5.797224944385627,49.362647754137114,0.06605019815059446,19.088507265521795,0.06605019815059446,0.13210039630118892,1.915455746367239,3.104359313077939,6.406869220607662,1.2549537648612945,38.969616908850725,27.807133421400266,0.7265521796565391,0.0,4
Black Beauty [3] (1),1542,6607,455,428.4695201037612,41205,623.6567277130316,338.90109890109886,11185,169.2901468139852,3421,51.778416830634185,32.54124413500833,1036,15.680339034357498,87,1.3167852277887089,3079,46.602088693809606,26.093537157560164,111.80285343709468,0.06485084306095977,36.316472114137476,75.16212710765241,0.4539559014267186,0.7782101167315175,30.5433630997427,130.86900129701687,2.3346303501945527,12.592704707128801,53.95590142671855,4.474708171206227,16.083009079118032,62.32166018158235,68,1.0292114424095655,8.644051077218933,59.266570166315404,46.927722883130855,7.986013694158045,6.80348195089838,12.233237475404875,10.086579475802592,13.962706220675035,19.965034235395123,19.965034235395123,10.833150966677053,5.5560768464331645,43.0047041017103,0.06485084306095977,9.46822308690013,0.0,0.0,0.3891050583657588,0.9079118028534372,1.621271076523995,0.19455252918287927,12.645914396887159,7.5875486381322945,0.0,0.0,4
Dr Jekyll and Mr Hyde [4],1409,5686,358,403.5486160397445,36730,645.9725641927541,393.5754189944134,10377,182.5008793527964,2608,45.86704185719311,35.15652479774886,1079,18.976433345058037,95,1.6707703130495954,2386,41.96271544143511,23.77769961308477,95.95457771469128,0.07097232079488999,37.331440738112136,58.41022001419447,0.14194464158978,0.5677785663591199,32.07879001055223,129.4535131298793,1.3484740951029095,12.34611326064017,49.82256919801277,5.039034776437188,14.904187366926902,66.14620298083747,68,1.1959198030249736,9.36424734535311,48.3432376147309,37.72838147684837,9.204767802182193,7.029874370602894,13.119943721421034,11.01305085367744,14.84825888146324,23.01191950545548,23.01191950545548,11.414850833831155,5.906351159210413,39.98569293000352,0.07097232079488999,25.90489709013485,0.14194464158978,0.21291696238467,1.13555713271824,2.41305890702626,7.16820440028389,0.92264017033357,41.73172462739532,19.446415897799856,0.8516678495386799,0.0,4
Gulliver's Travels [2],1199,6349,266,529.5246038365303,43094,678.7525594581824,450.7518796992482,12269,193.243030398488,2675,42.13261931012758,33.5485903291857,1544,24.31879036068673,99,1.5593006772720113,2580,40.63632068042211,27.673649393605288,146.53878231859883,0.0,51.209341117598,95.07923269391159,0.6672226855713094,1.4178482068390326,31.422271223814768,166.38865721434527,4.670558798999166,11.198613954953537,59.29941618015014,6.839032527105923,21.9349457881568,74.81234361968306,79,1.2442904394392815,9.636169168064267,37.97672155393843,30.47838354795321,11.845614559620811,7.166559036778637,13.680107103480866,13.186868569663039,18.520730823751773,29.614036399052022,29.614036399052022,12.001628024916025,6.1675464748475886,42.60729563710821,0.25020850708924103,15.17931609674729,0.0,0.16680567139282734,1.3344453711426187,2.0016680567139282,2.6688907422852366,0.5004170141784821,11.426188490408675,11.259382819015846,0.25020850708924103,0.0,4
Little Women [1],1858,7193,647,387.13670613562965,43820,609.2033921868482,287.17156105100463,11829,164.45155011817045,3995,55.54010843875991,29.58431808702905,1070,14.875573474211038,70,0.9731683581259556,2976,41.3735576254692,27.87432225775059,107.91173304628632,0.05382131324004305,34.33799784714747,73.46609257265877,1.4531754574811624,0.6996770721205597,22.480189072709575,87.02906350914962,1.8837459634015068,10.77436396496594,41.71151776103337,4.251883745963402,13.616792249730894,80.08611410118407,79,1.0982900041707215,9.449135057181687,63.779551032751186,53.36219582630045,7.4987762142269325,6.652118216647981,11.668983734186016,9.199163302678707,12.375281523703599,18.746940535567333,18.746940535567333,10.580837887750274,5.934803689135637,42.56446267204228,0.0,12.917115177610333,0.1076426264800861,0.1076426264800861,0.7534983853606028,1.5608180839612489,2.529601722282024,0.3767491926803014,27.07212055974166,9.203444564047363,0.5382131324004306,0.0,4
Lorna Doone [1],1333,7453,1264,559.1147786946736,34433,462.0018784382128,105.45886075949366,10794,144.82758620689654,4756,63.81322957198444,28.37783442908896,582,7.808935998926607,118,1.5832550650744668,3883,52.09982557359453,27.492284985911713,153.7134283570893,0.0,55.438859714928725,98.1245311327832,0.3750937734433608,0.0,28.59251308198041,159.86496624156038,0.0,10.317992754595464,57.689422355588896,3.2258064516129035,21.005251312828207,63.69092273068267,0,0.0,7.8407584721619825,78.63584706521459,64.84533908185216,5.360033514349338,6.294849181435269,10.428015564202337,3.1258623679131894,6.071627532537232,13.400083785873345,13.400083785873345,9.821746470238251,5.2633431851858035,42.30234268079968,0.3750937734433608,24.231057764441108,0.07501875468867218,0.6001500375093773,4.201050262565642,4.876219054763691,7.801950487621906,0.5251312828207052,24.231057764441108,32.3330832708177,0.7501875468867216,0.0,4
Lorna Doone,1343,7332,1158,545.9419210722264,33799,460.9792689579924,115.97582037996546,10663,145.43098745226402,4642,63.311511183851614,28.791598472449536,579,7.896890343698857,118,1.6093835242771408,3884,52.97326786688489,27.93235133660665,152.49441548771406,0.0,55.24944154877141,97.17051377513027,0.372300819061802,0.0,29.037097654118927,158.52568875651528,0.0,10.488270594653573,57.25986597170514,3.201787043931496,20.92330603127327,62.54653760238272,0,0.0,7.696308196670701,78.25907411650155,64.17679588409564,5.342523821768449,6.3176115873990595,10.503273322422258,3.0118331732825685,5.883758865248224,13.356309554421115,13.356309554421115,9.838952743672207,5.175781759412833,42.22236906710311,0.372300819061802,24.050632911392412,0.07446016381236037,0.6701414743112435,4.169769173492182,4.839910647803425,7.66939687267312,0.5212211466865228,24.79523454951601,32.09233060312733,0.7446016381236039,0.0,4
Silas Marner [1],1589,7011,351,441.2208936438011,48298,688.8888888888887,452.70655270655266,13392,191.01412066752246,2944,41.9911567536728,35.75809442304949,1560,22.250748823277704,68,0.9699044358864641,2772,39.53786906290115,27.85622593068037,122.90748898678413,0.0,40.717432347388296,81.93832599118944,0.9439899307740718,0.7551919446192574,25.83083725574098,113.97105097545624,2.7690371302706107,10.783055198973043,47.57709251101321,5.7268722466960345,16.299559471365637,88.67212083071114,104,1.4833832548851804,9.765816038215236,40.758661844791455,31.148467578638225,10.665183103886287,7.171648711708378,13.701326486949078,13.222771134885669,17.998008843246318,26.66295775971572,26.66295775971572,11.83151234562715,6.150772018151105,50.14667522464699,0.2517306482064192,21.774701069855254,0.2517306482064192,0.3146633102580239,1.825047199496539,4.090623033354311,7.614852108244178,0.9439899307740718,42.79421019509125,19.005663939584643,1.132787916928886,0.0,4
My Cousin Rachel,1995,7788,1812,390.3759398496241,34966,448.9727786337956,110.09933774834437,11367,145.95531587057008,4869,62.51926040061633,30.05906522855675,578,7.421674370826912,83,1.0657421674370826,3350,43.01489470980997,25.59065228556754,99.8997493734336,0.0,33.1328320802005,66.71679197994986,0.05012531328320802,0.0,25.243965074473554,98.54636591478695,0.3508771929824561,7.83256291730868,30.576441102756892,1.7543859649122806,10.225563909774436,50.12531328320803,9,0.11556240369799692,9.191574591486422,79.39448698402403,64.48898159111184,4.530173507729262,6.353240504320425,10.62211093990755,1.6684975728998914,3.0171648690292727,11.325433769323153,11.325433769323153,9.741779353313946,5.804133521013628,46.822226502311246,0.15037593984962408,25.21303258145363,0.2506265664160401,0.15037593984962408,0.6516290726817042,3.0075187969924815,5.0626566416040095,0.5513784461152882,24.71177944862156,19.398496240601503,0.9523809523809524,0.0,5
Space Invaders,1635,6458,1881,394.9847094801223,28412,439.9504490554351,86.92185007974481,9734,150.72777949829668,3825,59.228863425209035,31.882935893465465,574,8.888200681325488,116,1.7962217404769285,2024,31.340972437287093,22.917311861257357,90.51987767584095,0.0,38.40978593272171,52.11009174311928,0.12232415902140673,0.0,26.23103127903376,103.6085626911315,0.0,5.729327965314339,22.62996941896025,1.834862385321101,11.43730886850153,47.2782874617737,1,0.015484670176525241,11.03717286805451,75.3102037432178,59.180857815686025,5.135219110450684,6.497333408818394,11.115670486218646,1.2665896979116056,2.5751254258284284,12.83804777612671,12.83804777612671,9.962512071148033,6.766971758613408,41.182666460204395,0.06116207951070336,23.6085626911315,0.1834862385321101,0.24464831804281345,1.2232415902140672,4.2201834862385335,12.232415902140673,0.7951070336391437,38.65443425076453,17.431192660550455,1.3455657492354742,0.0,5
The Age of Innocence,1483,9080,1437,612.2724207687122,45332,499.25110132158585,103.20111343075851,14647,161.31057268722466,5058,55.70484581497798,30.6057268722467,1243,13.689427312775333,163,1.7951541850220265,3586,39.493392070484575,25.98017621145375,159.0694538098449,0.0,51.04517869184087,107.8894133513149,2.0229265003371544,0.0,26.56387665198237,162.64329062710718,0.06743088334457181,10.440528634361232,63.92447741065408,3.4389750505731627,35.06405933917735,82.5354012137559,1,0.011013215859030838,9.857680512771767,64.15169043580553,51.340483387347355,7.92486060818498,6.645345834829202,11.644273127753305,5.146088976090255,8.721515418502204,19.81215152046245,19.81215152046245,10.61307900062678,6.361391479350406,55.584106828193825,0.13486176668914365,22.184760620364127,0.20229265003371544,0.26972353337828725,4.248145650708024,7.147673634524613,5.124747134187458,1.078894133513149,30.681051921780178,27.44436952124073,1.48347943358058,0.0,5
The Garden Party and Other Stories,2130,10371,2097,486.9014084507042,45066,434.53861729823547,101.57367668097281,14857,143.25523093240767,6814,65.70243949474495,26.670523575354355,791,7.627036929900683,130,1.2534953234982162,4813,46.408253784591636,25.465239610452226,123.9906103286385,0.0,35.070422535211264,88.87323943661974,1.3615023474178405,0.0,27.46118985633016,133.70892018779344,0.14084507042253522,11.358596085237682,55.30516431924882,4.037558685446009,22.58215962441314,40.32863849765258,6,0.057853630315302274,8.703639826004528,80.69902533540849,68.59915145632255,4.998420405763091,6.20768891128434,10.144634075788256,1.4712759170004155,3.671611223604284,12.496051014407726,12.496051014407726,9.694022303199196,5.642673893888836,55.32228811107897,0.09389671361502347,30.84507042253521,0.18779342723004694,0.28169014084507044,2.5352112676056344,6.431924882629107,4.929577464788731,0.5164319248826291,30.375586854460092,22.769953051643192,1.0328638497652582,0.0,5
